"","ID_unique","CO2_mg_m2_h","CH4_ug_m2_h","Air_temp","pressure_calc_atm","campaign","Site","drying_regime","soil_temp","soil_VWC","flow_state","habitat_type","pool_riffle_depth_cm","Picarro_LGR","total_volume_L","chamber_area_m2","sed_temp","sed_VWC","point","habitat","ecosystem","CO2_g_m2_d","CH4_mg_m2_d","ug_N2ON_m2_h","mg_N2ON_m2_d","Canopy_Cover_Benth","Stock_Benth_g.m2","Max..wetted.width..m.","Min..wetted.width..m.","Ave.wet.width_m","Bankfull.at.max..wetted.width..m.","Bankfull.at.min..wetted.width..m.","Embeddedness....","Discharge..l.s.","Mean_Velocity..m.s.","MeanDur_Ponded","MaxDur_Ponded","MeanDur_Dry","MaxDur_Dry","MeanDur_Flow","MaxDur_Flow","masl","dist.to.per","length.IR.up","length.PR.up","percent.IR.up","percent.PR.up","Soil_OM","Sed_OM","percent_N","percent_C","CN_ratio","pH","DO_mg_L","DO_percent","cond_us_cm","Temp_water_C","date","totalbiomass_g","grassbiomass_g","herbsbiomass_g","leavesbiomass_g","mossbiomass_g","woodybiomass_g","latitude","longitude","Freq_Flow","Freq_Dry","Freq_Ponded","m_to_source","freqflow7","freqflow30","freqdry7","freqdry30","freqpool7","freqpool30","freq_flow_2021","freq_dry_2021","freq_pool_2021","Tsince_manual","sed_pH","sed_cond_uS_cm","NO3_N_mg_l","DN_ugL","DOC_ugL","SRP_ugL","NH4_N_ugL","bedrock","boulders","cobbles","gravel","sand","silt"
"234","2021-05-03_JO01_F1_Picarro",23.8711315839611,3.67352877609574,8,0.901001622274019,2,"JO01","intermittent_moderate",NA,NA,"flowing","riffle",8.9,"Picarro",3.56942997,0.045238934,NA,NA,"F1","Flowing","Aquatic",0.572907158015066,0.0881646906262978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.35,10.76,95.7,364,6,"2021-05-03",NA,NA,NA,NA,NA,NA,46.053805,5.635586,0.640569395,0.007117438,0.352313167,1727.845,1,1,0,0,0,0,0.747945205479452,0,0.252054794520548,142,NA,NA,NA,NA,NA,NA,NA,0,0,90,10,0,0
"235","2021-05-03_JO01_F2_Picarro",4.7669583911101,2.01955711195477,8,0.901001622274019,2,"JO01","intermittent_moderate",NA,NA,"flowing","pool",39,"Picarro",3.56942997,0.045238934,NA,NA,"F2","Flowing","Aquatic",0.114407001386642,0.0484693706869145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.35,10.76,95.7,364,6,"2021-05-03",NA,NA,NA,NA,NA,NA,46.053805,5.635586,0.640569395,0.007117438,0.352313167,1727.845,1,1,0,0,0,0,0.747945205479452,0,0.252054794520548,142,NA,NA,NA,NA,NA,NA,NA,0,0,90,10,0,0
"236","2021-05-03_JO01_F3_Picarro",15.6344979469355,2.3594174551009,8,0.901001622274019,2,"JO01","intermittent_moderate",NA,NA,"flowing","pool",8,"Picarro",3.56942997,0.045238934,NA,NA,"F3","Flowing","Aquatic",0.375227950726452,0.0566260189224216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.35,10.76,95.7,364,6,"2021-05-03",NA,NA,NA,NA,NA,NA,46.053805,5.635586,0.640569395,0.007117438,0.352313167,1727.845,1,1,0,0,0,0,0.747945205479452,0,0.252054794520548,142,NA,NA,NA,NA,NA,NA,NA,0,0,90,10,0,0
"237","2021-05-03_JO01_F4_Picarro",47.8975442792042,6.50804388082902,8,0.901001622274019,2,"JO01","intermittent_moderate",NA,NA,"flowing","riffle",5,"Picarro",3.56942997,0.045238934,NA,NA,"F4","Flowing","Aquatic",1.1495410627009,0.156193053139896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.35,10.76,95.7,364,6,"2021-05-03",NA,NA,NA,NA,NA,NA,46.053805,5.635586,0.640569395,0.007117438,0.352313167,1727.845,1,1,0,0,0,0,0.747945205479452,0,0.252054794520548,142,NA,NA,NA,NA,NA,NA,NA,0,0,90,10,0,0
"238","2021-05-03_JO01_F5_Picarro",15.7896424604817,2.2972527110144,8,0.901001622274019,2,"JO01","intermittent_moderate",NA,NA,"flowing","pool",15.7,"Picarro",3.56942997,0.045238934,NA,NA,"F5","Flowing","Aquatic",0.378951419051561,0.0551340650643456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.35,10.76,95.7,364,6,"2021-05-03",NA,NA,NA,NA,NA,NA,46.053805,5.635586,0.640569395,0.007117438,0.352313167,1727.845,1,1,0,0,0,0,0.747945205479452,0,0.252054794520548,142,NA,NA,NA,NA,NA,NA,NA,0,0,90,10,0,0
"239","2021-05-03_JO01_F6_Picarro",23.4542969898886,4.90565903690804,8,0.901001622274019,2,"JO01","intermittent_moderate",NA,NA,"flowing","riffle",9.5,"Picarro",3.56942997,0.045238934,NA,NA,"F6","Flowing","Aquatic",0.562903127757326,0.117735816885793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.35,10.76,95.7,364,6,"2021-05-03",NA,NA,NA,NA,NA,NA,46.053805,5.635586,0.640569395,0.007117438,0.352313167,1727.845,1,1,0,0,0,0,0.747945205479452,0,0.252054794520548,142,NA,NA,NA,NA,NA,NA,NA,0,0,90,10,0,0
"240","2021-05-03_JO01_R1_Picarro",27.8757163488445,-8.97706789475401,8,0.901001622274019,2,"JO01","intermittent_moderate",4.9,0.31,"flowing",NA,NA,"Picarro",6.660757138,0.045238934,NA,NA,"R1","Riparian","Riparian",0.669017192372268,-0.215449629474096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-03",15.313069957,0.0424,0.320423036,7.278012914,4.058235897,3.61399811,46.053805,5.635586,0.640569395,0.007117438,0.352313167,1727.845,1,1,0,0,0,0,0.747945205479452,0,0.252054794520548,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-05-03_JO01_R2_Picarro",26.4203047494033,-13.9192222137553,8,0.901001622274019,2,"JO01","intermittent_moderate",4.8,0.271333333333333,"flowing",NA,NA,"Picarro",6.419482822,0.045238934,NA,NA,"R2","Riparian","Riparian",0.634087313985679,-0.334061333130127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-03",15.313069957,0.0424,0.320423036,7.278012914,4.058235897,3.61399811,46.053805,5.635586,0.640569395,0.007117438,0.352313167,1727.845,1,1,0,0,0,0,0.747945205479452,0,0.252054794520548,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-05-03_JO01_R3_Picarro",24.9723758788186,-5.76595784803669,8,0.901001622274019,2,"JO01","intermittent_moderate",4.8,0.374,"flowing",NA,NA,"Picarro",6.675836783,0.045238934,NA,NA,"R3","Riparian","Riparian",0.599337021091646,-0.138382988352881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-03",15.313069957,0.0424,0.320423036,7.278012914,4.058235897,3.61399811,46.053805,5.635586,0.640569395,0.007117438,0.352313167,1727.845,1,1,0,0,0,0,0.747945205479452,0,0.252054794520548,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-05-03_JO01_R5_Picarro",14.7344050761098,-3.09134014825649,8,0.901001622274019,2,"JO01","intermittent_moderate",4.73333333333333,0.398333333333333,"flowing",NA,NA,"Picarro",4.926597993,0.045238934,NA,NA,"R5","Riparian","Riparian",0.353625721826635,-0.0741921635581557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-03",15.313069957,0.0424,0.320423036,7.278012914,4.058235897,3.61399811,46.053805,5.635586,0.640569395,0.007117438,0.352313167,1727.845,1,1,0,0,0,0,0.747945205479452,0,0.252054794520548,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-05-03_JO01_R6_Picarro",34.8899703009763,-17.1694592426873,8,0.901001622274019,2,"JO01","intermittent_moderate",5.3,0.253,"flowing",NA,NA,"Picarro",6.28376602,0.045238934,NA,NA,"R6","Riparian","Riparian",0.837359287223431,-0.412067021824495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-03",15.313069957,0.0424,0.320423036,7.278012914,4.058235897,3.61399811,46.053805,5.635586,0.640569395,0.007117438,0.352313167,1727.845,1,1,0,0,0,0,0.747945205479452,0,0.252054794520548,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-05-03_RO01_F1_Picarro",10.2078107012076,-11.9418171069249,10,0.907911173707018,2,"RO01","intermittent_long",NA,NA,"flowing","pool",15.4,"Picarro",3.58571661,0.045238934,NA,NA,"F1","Flowing","Aquatic",0.244987456828982,-0.286603610566198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.37,10.4,96.1,314,7.8,"2021-05-03",NA,NA,NA,NA,NA,NA,46.051191,5.611608,0.477744807,0.504451039,0.017804154,1073.466,0.625,0.193548387096774,0.375,0.774193548387097,0,0.032258064516129,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,15,15,65,5,0,0
"246","2021-05-03_RO01_F2_Picarro",32.8224902276401,-1.75972006053181,10,0.907911173707018,2,"RO01","intermittent_long",NA,NA,"flowing","riffle",12.5,"Picarro",3.58571661,0.045238934,NA,NA,"F2","Flowing","Aquatic",0.787739765463362,-0.0422332814527634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.37,10.4,96.1,314,7.8,"2021-05-03",NA,NA,NA,NA,NA,NA,46.051191,5.611608,0.477744807,0.504451039,0.017804154,1073.466,0.625,0.193548387096774,0.375,0.774193548387097,0,0.032258064516129,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,15,15,65,5,0,0
"247","2021-05-03_RO01_F3_Picarro",11.3220533116857,0.728216632827668,10,0.907911173707018,2,"RO01","intermittent_long",NA,NA,"flowing","riffle",24,"Picarro",3.58571661,0.045238934,NA,NA,"F3","Flowing","Aquatic",0.271729279480457,0.017477199187864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.37,10.4,96.1,314,7.8,"2021-05-03",NA,NA,NA,NA,NA,NA,46.051191,5.611608,0.477744807,0.504451039,0.017804154,1073.466,0.625,0.193548387096774,0.375,0.774193548387097,0,0.032258064516129,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,15,15,65,5,0,0
"248","2021-05-03_RO01_F4_Picarro",41.1206584563687,-0.14509941616847,9.5,0.907911173707018,2,"RO01","intermittent_long",NA,NA,"flowing","riffle",15.7,"Picarro",3.58571661,0.045238934,NA,NA,"F4","Flowing","Aquatic",0.986895802952849,-0.00348238598804328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.37,10.4,96.1,314,7.8,"2021-05-03",NA,NA,NA,NA,NA,NA,46.051191,5.611608,0.477744807,0.504451039,0.017804154,1073.466,0.625,0.193548387096774,0.375,0.774193548387097,0,0.032258064516129,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,15,15,65,5,0,0
"249","2021-05-03_RO01_F5_Picarro",7.01298384624323,-0.237688137967311,9.5,0.907911173707018,2,"RO01","intermittent_long",NA,NA,"flowing","pool",19,"Picarro",3.58571661,0.045238934,NA,NA,"F5","Flowing","Aquatic",0.168311612309838,-0.00570451531121546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.37,10.4,96.1,314,7.8,"2021-05-03",NA,NA,NA,NA,NA,NA,46.051191,5.611608,0.477744807,0.504451039,0.017804154,1073.466,0.625,0.193548387096774,0.375,0.774193548387097,0,0.032258064516129,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,15,15,65,5,0,0
"250","2021-05-03_RO01_F6_Picarro",1.43973420271455,1.84688858770852,9.5,0.907911173707018,2,"RO01","intermittent_long",NA,NA,"flowing","pool",15,"Picarro",3.58571661,0.045238934,NA,NA,"F6","Flowing","Aquatic",0.0345536208651492,0.0443253261050045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.37,10.4,96.1,314,7.8,"2021-05-03",NA,NA,NA,NA,NA,NA,46.051191,5.611608,0.477744807,0.504451039,0.017804154,1073.466,0.625,0.193548387096774,0.375,0.774193548387097,0,0.032258064516129,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,15,15,65,5,0,0
"251","2021-05-03_RO01_R1_Picarro",30.3381122899447,-12.5569317864209,10,0.907911173707018,2,"RO01","intermittent_long",5.2,0.310666666666667,"flowing",NA,NA,"Picarro",6.102810283,0.045238934,NA,NA,"R1","Riparian","Riparian",0.728114694958673,-0.301366362874102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-03",38.054072442,0.05658,1.720110241,12.21717385,15.4895508,8.570657551,46.051191,5.611608,0.477744807,0.504451039,0.017804154,1073.466,0.625,0.193548387096774,0.375,0.774193548387097,0,0.032258064516129,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-05-03_RO01_R2_Picarro",-104.697012504702,-8.94299618396493,10,0.907911173707018,2,"RO01","intermittent_long",5.23333333333333,0.399,"flowing",NA,NA,"Picarro",6.28376602,0.045238934,NA,NA,"R2","Riparian","Riparian",-2.51272830011285,-0.214631908415158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-03",38.054072442,0.05658,1.720110241,12.21717385,15.4895508,8.570657551,46.051191,5.611608,0.477744807,0.504451039,0.017804154,1073.466,0.625,0.193548387096774,0.375,0.774193548387097,0,0.032258064516129,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-05-03_RO01_R3_Picarro",26.6558884204742,-13.6593873664792,10,0.907911173707018,2,"RO01","intermittent_long",5.76666666666667,0.299666666666667,"flowing",NA,NA,"Picarro",7.248863283,0.045238934,NA,NA,"R3","Riparian","Riparian",0.639741322091381,-0.327825296795501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-03",38.054072442,0.05658,1.720110241,12.21717385,15.4895508,8.570657551,46.051191,5.611608,0.477744807,0.504451039,0.017804154,1073.466,0.625,0.193548387096774,0.375,0.774193548387097,0,0.032258064516129,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-05-03_RO01_R4_Picarro",56.8890174659075,-7.87132281449108,10,0.907911173707018,2,"RO01","intermittent_long",6,0.200666666666667,"flowing",NA,NA,"Picarro",6.85679252,0.045238934,NA,NA,"R4","Riparian","Riparian",1.36533641918178,-0.188911747547786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-03",38.054072442,0.05658,1.720110241,12.21717385,15.4895508,8.570657551,46.051191,5.611608,0.477744807,0.504451039,0.017804154,1073.466,0.625,0.193548387096774,0.375,0.774193548387097,0,0.032258064516129,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-05-03_RO01_R5_Picarro",-41.5588351413305,-25.6088896163146,9.5,0.907911173707018,2,"RO01","intermittent_long",6.1,0.292,"flowing",NA,NA,"Picarro",6.721075717,0.045238934,NA,NA,"R5","Riparian","Riparian",-0.997412043391932,-0.61461335079155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-03",38.054072442,0.05658,1.720110241,12.21717385,15.4895508,8.570657551,46.051191,5.611608,0.477744807,0.504451039,0.017804154,1073.466,0.625,0.193548387096774,0.375,0.774193548387097,0,0.032258064516129,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-05-03_RO01_R6_Picarro",55.5710683816196,-14.6568744126828,9.5,0.907911173707018,2,"RO01","intermittent_long",5.56666666666667,0.309,"flowing",NA,NA,"Picarro",6.479801401,0.045238934,NA,NA,"R6","Riparian","Riparian",1.33370564115887,-0.351764985904387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-03",38.054072442,0.05658,1.720110241,12.21717385,15.4895508,8.570657551,46.051191,5.611608,0.477744807,0.504451039,0.017804154,1073.466,0.625,0.193548387096774,0.375,0.774193548387097,0,0.032258064516129,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-05-04_AL03_F1_Picarro",138.400261835763,469.070880184774,19,0.920320628458828,2,"AL03","intermittent_moderate",NA,NA,"flowing","riffle",30.6,"Picarro",3.58571661,0.045238934,NA,NA,"F1","Flowing","Aquatic",3.32160628405831,11.2577011244346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.42,11.27,107,412,9.3,"2021-05-04",NA,NA,NA,NA,NA,NA,45.968351,5.575517,0.744637385,0.220633299,0.034729316,20053.87,1,1,0,0,0,0,0.923287671232877,0.0712328767123288,0.00547945205479452,169,NA,NA,NA,NA,NA,NA,NA,20,15,50,10,5,0
"258","2021-05-04_AL03_F2_Picarro",10.3678709341823,19.5039006064606,19,0.920320628458828,2,"AL03","intermittent_moderate",NA,NA,"flowing","pool",13.5,"Picarro",3.58571661,0.045238934,NA,NA,"F2","Flowing","Aquatic",0.248828902420375,0.468093614555054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.42,11.27,107,412,9.3,"2021-05-04",NA,NA,NA,NA,NA,NA,45.968351,5.575517,0.744637385,0.220633299,0.034729316,20053.87,1,1,0,0,0,0,0.923287671232877,0.0712328767123288,0.00547945205479452,169,NA,NA,NA,NA,NA,NA,NA,20,15,50,10,5,0
"259","2021-05-04_AL03_F3_Picarro",61.2877617797593,-122.102694304068,19,0.920320628458828,2,"AL03","intermittent_moderate",NA,NA,"flowing","riffle",17,"Picarro",3.58571661,0.045238934,NA,NA,"F3","Flowing","Aquatic",1.47090628271422,-2.93046466329763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.42,11.27,107,412,9.3,"2021-05-04",NA,NA,NA,NA,NA,NA,45.968351,5.575517,0.744637385,0.220633299,0.034729316,20053.87,1,1,0,0,0,0,0.923287671232877,0.0712328767123288,0.00547945205479452,169,NA,NA,NA,NA,NA,NA,NA,20,15,50,10,5,0
"260","2021-05-04_AL03_F4_Picarro",13.5781704956785,21.2180241926789,17.5,0.920320628458828,2,"AL03","intermittent_moderate",NA,NA,"flowing","pool",61,"Picarro",3.58571661,0.045238934,NA,NA,"F4","Flowing","Aquatic",0.325876091896284,0.509232580624294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.42,11.27,107,412,9.3,"2021-05-04",NA,NA,NA,NA,NA,NA,45.968351,5.575517,0.744637385,0.220633299,0.034729316,20053.87,1,1,0,0,0,0,0.923287671232877,0.0712328767123288,0.00547945205479452,169,NA,NA,NA,NA,NA,NA,NA,20,15,50,10,5,0
"261","2021-05-04_AL03_F5_Picarro",87.3788549879161,299.020452219954,17.5,0.920320628458828,2,"AL03","intermittent_moderate",NA,NA,"flowing","riffle",20,"Picarro",3.58571661,0.045238934,NA,NA,"F5","Flowing","Aquatic",2.09709251970999,7.1764908532789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.42,11.27,107,412,9.3,"2021-05-04",NA,NA,NA,NA,NA,NA,45.968351,5.575517,0.744637385,0.220633299,0.034729316,20053.87,1,1,0,0,0,0,0.923287671232877,0.0712328767123288,0.00547945205479452,169,NA,NA,NA,NA,NA,NA,NA,20,15,50,10,5,0
"262","2021-05-04_AL03_F6_Picarro",20.8195812147742,63.0871998335612,17.5,0.920320628458828,2,"AL03","intermittent_moderate",NA,NA,"flowing","pool",44,"Picarro",3.58571661,0.045238934,NA,NA,"F6","Flowing","Aquatic",0.499669949154581,1.51409279600547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.42,11.27,107,412,9.3,"2021-05-04",NA,NA,NA,NA,NA,NA,45.968351,5.575517,0.744637385,0.220633299,0.034729316,20053.87,1,1,0,0,0,0,0.923287671232877,0.0712328767123288,0.00547945205479452,169,NA,NA,NA,NA,NA,NA,NA,20,15,50,10,5,0
"263","2021-05-04_AL03_R1_Picarro",60.5156016792276,-32.3853402305587,19,0.920320628458828,2,"AL03","intermittent_moderate",7.26666666666667,0.24,"flowing",NA,NA,"Picarro",6.178208507,0.045238934,NA,NA,"R1","Riparian","Riparian",1.45237444030146,-0.777248165533409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-04",6.618840487,0.031183333,0.000276468,4.658484878,1.093890582,0.835005226,45.968351,5.575517,0.744637385,0.220633299,0.034729316,20053.87,1,1,0,0,0,0,0.923287671232877,0.0712328767123288,0.00547945205479452,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-05-04_AL03_R2_Picarro",25.6777745488359,-27.8364723702802,19,0.920320628458828,2,"AL03","intermittent_moderate",6.66666666666667,0.222333333333333,"flowing",NA,NA,"Picarro",5.605182007,0.045238934,NA,NA,"R2","Riparian","Riparian",0.616266589172062,-0.668075336886725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-04",6.618840487,0.031183333,0.000276468,4.658484878,1.093890582,0.835005226,45.968351,5.575517,0.744637385,0.220633299,0.034729316,20053.87,1,1,0,0,0,0,0.923287671232877,0.0712328767123288,0.00547945205479452,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-05-04_AL03_R3_Picarro",280.369258936704,-42.1477797372005,17.5,0.920320628458828,2,"AL03","intermittent_moderate",8.36666666666667,0.218666666666667,"flowing",NA,NA,"Picarro",6.344084599,0.045238934,NA,NA,"R3","Riparian","Riparian",6.7288622144809,-1.01154671369281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-04",6.618840487,0.031183333,0.000276468,4.658484878,1.093890582,0.835005226,45.968351,5.575517,0.744637385,0.220633299,0.034729316,20053.87,1,1,0,0,0,0,0.923287671232877,0.0712328767123288,0.00547945205479452,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-05-04_AL03_R4_Picarro",308.854054971926,-31.9219007534325,17.5,0.920320628458828,2,"AL03","intermittent_moderate",9.5,0.178,"flowing",NA,NA,"Picarro",6.072650993,0.045238934,NA,NA,"R4","Riparian","Riparian",7.41249731932623,-0.76612561808238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-04",6.618840487,0.031183333,0.000276468,4.658484878,1.093890582,0.835005226,45.968351,5.575517,0.744637385,0.220633299,0.034729316,20053.87,1,1,0,0,0,0,0.923287671232877,0.0712328767123288,0.00547945205479452,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-05-04_AL03_R5_Picarro",131.507018358029,-28.8593194619236,17.5,0.920320628458828,2,"AL03","intermittent_moderate",7.833,0.216,"flowing",NA,NA,"Picarro",4.836120125,0.045238934,NA,NA,"R5","Riparian","Riparian",3.1561684405927,-0.692623667086166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-04",6.618840487,0.031183333,0.000276468,4.658484878,1.093890582,0.835005226,45.968351,5.575517,0.744637385,0.220633299,0.034729316,20053.87,1,1,0,0,0,0,0.923287671232877,0.0712328767123288,0.00547945205479452,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
